hash,wikipedia_article
KttTtVPN,https://en.wikipedia.org/wiki/Walter_Montoya
Kty10JVG,https://en.wikipedia.org/wiki/Nemanja_Mati%C4%87
Kv2Vz8Ac,https://en.wikipedia.org/wiki/Antonio_Amaya
KvHXl88g,https://en.wikipedia.org/wiki/Pablo_Maffeo
KvSUXPrI,https://en.wikipedia.org/wiki/Benjamin_Moukandjo
KxMKnLtF,https://en.wikipedia.org/wiki/Hendrik_Bonmann
KxR6qZQd,https://en.wikipedia.org/wiki/Orestis_Karnezis
KxfwxpL7,https://en.wikipedia.org/wiki/Pepe_Mena
KxtC5I27,https://en.wikipedia.org/wiki/Kike_Barja
KzBi1eNF,"https://en.wikipedia.org/wiki/Milan_Gaji%C4%87_(footballer,_born_1996)"
KzODHkeA,https://en.wikipedia.org/wiki/Adl%C3%A8ne_Guedioura
KzwGASMF,https://en.wikipedia.org/wiki/Brayan_Perea
M1U7TiW3,https://en.wikipedia.org/wiki/Sergi_Samper
M1Xsnvs6,https://en.wikipedia.org/wiki/Jonathan_Biabiany
M3Uze1K2,https://en.wikipedia.org/wiki/Brad_Guzan
M3zx3P4E,https://en.wikipedia.org/wiki/Mubarak_Wakaso
M56LH19N,"https://en.wikipedia.org/wiki/Sven_M%C3%BCller_(footballer,_born_1996)"
M5LMtR16,"https://en.wikipedia.org/wiki/Jorge_Molina_(footballer,_born_1982)"
M5WugaXi,https://en.wikipedia.org/wiki/Abdou_Diallo
M5mXvUTe,https://en.wikipedia.org/wiki/Domagoj_Vida
M71HrXch,https://en.wikipedia.org/wiki/Rob_Holding
M75THYFj,https://en.wikipedia.org/wiki/Mikel_Villanueva
M78V4kxC,https://en.wikipedia.org/wiki/Eliaquim_Mangala
M7qIc3lc,https://en.wikipedia.org/wiki/Dor_Peretz
M905oPyB,https://en.wikipedia.org/wiki/Marcel_Halstenberg
M98YZyPS,https://en.wikipedia.org/wiki/Tom_Rogic
M9Jn9Zm9,https://en.wikipedia.org/wiki/Raffaele_Maiello
M9L5dskA,https://en.wikipedia.org/wiki/Bosko_Jankovic_(former_football_player)
M9TrqrH7,https://en.wikipedia.org/wiki/Fraizer_Campbell
MB26hXLr,https://en.wikipedia.org/wiki/Philipp_Lahm
MBnOLA4c,https://en.wikipedia.org/wiki/Jaroslav_Pla%C5%A1il
MD4vSR3r,https://en.wikipedia.org/wiki/Alex_Pike
MD94suoi,https://en.wikipedia.org/wiki/Pirmin_Schwegler
MDDzJYdt,https://en.wikipedia.org/wiki/Nani_(footballer)
MDxXkC3T,https://en.wikipedia.org/wiki/Tana
MDywpXh7,https://en.wikipedia.org/wiki/Paulo_Lopes_(footballer)
MFD8OMvP,https://en.wikipedia.org/wiki/Robert_Bauer_(footballer)
MFsHGLLq,https://en.wikipedia.org/wiki/Laszlo_Kleinheisler
MHD6IelJ,https://en.wikipedia.org/wiki/Nicola_Leali
MHViZ5fg,"https://en.wikipedia.org/wiki/Emerson_(footballer,_born_1976)"
MHqM9F24,https://en.wikipedia.org/wiki/Felipe
MJUWzQaF,https://en.wikipedia.org/wiki/Simon_Francis_(footballer)
MJcnwOI5,https://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz
MJgS9MQA,https://en.wikipedia.org/wiki/Abzal_Beysebekov
MJjDoQk7,https://en.wikipedia.org/wiki/Ciaran_Clark
MJkUNiP9,https://en.wikipedia.org/wiki/Vincent_Laurini
MLHPrlrj,"https://en.wikipedia.org/wiki/Marcos_Alonso_(footballer,_born_1990)"
MLe9lIAQ,https://en.wikipedia.org/wiki/Matthias_Lehmann
MN37gnsn,https://en.wikipedia.org/wiki/Valentin_Cojocaru
MNBFLjgd,https://en.wikipedia.org/wiki/Kwang_Song_Han
MNj4qCx9,https://en.wikipedia.org/wiki/Mirko_Eramo
MNpbNEt8,https://en.wikipedia.org/wiki/Luca_Marrone
MP4Bgvzf,https://en.wikipedia.org/wiki/Alfred_Gomis
MPJuofoj,https://en.wikipedia.org/wiki/Jose_Canas
MPOKUmG9,https://en.wikipedia.org/wiki/Aaron_Seydel
MPaioN57,https://en.wikipedia.org/wiki/James_Rodr%C3%ADguez
MPeb9OUt,https://en.wikipedia.org/wiki/Ibrahim_Traor%C3%A9_(footballer)
MRPyEtTp,https://en.wikipedia.org/wiki/Bryan_Cabezas
MRWJHZ5e,https://en.wikipedia.org/wiki/Adrian_Mariappa
MRebAusr,https://en.wikipedia.org/wiki/Harry_Winks
MRq91oVQ,https://en.wikipedia.org/wiki/Andrea_Petagna
MT4lNNPI,https://en.wikipedia.org/wiki/Marlos_Moreno
MTNGv0hT,https://en.wikipedia.org/wiki/Paul_Pogba
MTQaLOIC,https://en.wikipedia.org/wiki/Jeff_Reine-Adelaide
MTy3JBdg,https://en.wikipedia.org/wiki/Albano_Bizzarri
MV22As4p,https://en.wikipedia.org/wiki/Mario_Mandzukic
MV2ygcXO,https://en.wikipedia.org/wiki/Juli%C3%A1n_Speroni
MVAxRfb3,https://en.wikipedia.org/wiki/Nenad_Tomovi%C4%87
MVC8zHZD,https://en.wikipedia.org/wiki/Robert_Lewandowski
MVExOq3n,https://en.wikipedia.org/wiki/Thibaut_Courtois
MVM8rVlM,https://en.wikipedia.org/wiki/Helton_(footballer)
MXQtjBQt,https://en.wikipedia.org/wiki/Eric_Dier
MZ6BATVO,https://en.wikipedia.org/wiki/Oliver_Baumann
MaWmmejE,"https://en.wikipedia.org/wiki/David_Jones_(footballer,_born_1984)"
McD8AS2O,https://en.wikipedia.org/wiki/Johan_Wiland
McGz691L,https://en.wikipedia.org/wiki/Alejandro_Arribas
McIDf1tU,https://en.wikipedia.org/wiki/Nenad_Eri%C4%87
McWkid34,https://en.wikipedia.org/wiki/Angel_Correa
McmxFrOc,https://en.wikipedia.org/wiki/Diego_Castro_(Chilean_footballer)
Mcx5TeXa,https://en.wikipedia.org/wiki/Daniel_Heuer_Fernandes
McyzsKHr,https://en.wikipedia.org/wiki/Osman_Tarik_Camdal
MeuwvS4b,https://en.wikipedia.org/wiki/Marc_Navarro
Mg0aXpUE,https://en.wikipedia.org/wiki/Javi_Lara
MgWRUFHG,https://en.wikipedia.org/wiki/Loris_Karius
Mgg9oPeM,https://en.wikipedia.org/wiki/Heung-Min_Son
Mgm8hPCB,https://en.wikipedia.org/wiki/Gokhan_Gonul
MiKvRx1T,https://en.wikipedia.org/wiki/Giuseppe_Vives
MiWaEtJI,https://en.wikipedia.org/wiki/Alberto_Bot%C3%ADa
MiX5GZcd,"https://en.wikipedia.org/wiki/Vitinho_(footballer,_born_October_1993)"
MiqABGL0,https://en.wikipedia.org/wiki/Oleg_Shatov
Mitwh9ZL,https://en.wikipedia.org/wiki/Jan_Kirchhoff
MkAi4d8J,"https://en.wikipedia.org/wiki/Bernard_Mensah_(footballer,_born_October_1994)"
MkMrkZLc,https://en.wikipedia.org/wiki/Joshua_Kimmich
MkPh0xH9,https://en.wikipedia.org/wiki/Scott_Sinclair
Mkhbm4fo,https://en.wikipedia.org/wiki/Jordy_de_Wijs
Mm0xdwMH,https://en.wikipedia.org/wiki/Baf%C3%A9timbi_Gomis
Mmb5mLMi,https://en.wikipedia.org/wiki/Jeison_Murillo
MoEPK7pe,https://en.wikipedia.org/wiki/Aleksandr_Volodko
MoaXS53r,https://en.wikipedia.org/wiki/Tom_Heaton
MojshSPt,https://en.wikipedia.org/wiki/%C3%81lvaro_Jim%C3%A9nez_(Spanish_footballer)
MqFBkBsp,https://en.wikipedia.org/wiki/Achraf_Hakimi
MqJTy7t1,https://en.wikipedia.org/wiki/Jannik_Huth
MsPs6OI5,https://en.wikipedia.org/wiki/Kevin_De_Bruyne
MsSL0Ryt,https://en.wikipedia.org/wiki/V%C3%ADctor_Rodr%C3%ADguez_(Andorran_footballer)
MsZ5gAEo,"https://en.wikipedia.org/wiki/Sidnei_(footballer,_born_1989)"
MsjFcjtJ,https://en.wikipedia.org/wiki/Daniele_Sommariva
MsoqCTUe,https://en.wikipedia.org/wiki/Tomer_Hemed
Mu9cCtLo,https://en.wikipedia.org/wiki/James_Tarkowski
MucloiMC,https://en.wikipedia.org/wiki/D%27Angelo
MudowVu3,https://en.wikipedia.org/wiki/Marc_Wilson_(footballer)
MwBrqRha,https://en.wikipedia.org/wiki/Pavel_Kaderabek
MwDoCrIu,https://en.wikipedia.org/wiki/Badu
MwNLij71,https://en.wikipedia.org/wiki/Curtis_Davies
MwRrTAbp,https://en.wikipedia.org/wiki/Dominic_Maroh
MwckEcbf,https://en.wikipedia.org/wiki/Bertrand_Traor%C3%A9
MwhMibOo,https://en.wikipedia.org/wiki/Mohamed_Elneny
MwxzFrgA,"https://en.wikipedia.org/wiki/Bernardo_(footballer,_born_1995)"
O00J9ZLN,https://en.wikipedia.org/wiki/Andriy_Yarmolenko
O02oBlYB,https://en.wikipedia.org/wiki/Ricardo_Quaresma
O0EKKpNQ,https://en.wikipedia.org/wiki/Chicharito
O0KvBmC9,https://en.wikipedia.org/wiki/Gabriel_Mercado
O0QYtPkp,https://en.wikipedia.org/wiki/Idriss_Carlos_Kameni
O0f62dlN,https://en.wikipedia.org/wiki/Sergio_Floccari
O0o3t73q,https://en.wikipedia.org/wiki/Unai_Bustinza
O28OebFA,https://en.wikipedia.org/wiki/Ola_Aina
O4ZcsDKG,https://en.wikipedia.org/wiki/Emanuele_Spinozzi
O4yLW4q7,https://en.wikipedia.org/wiki/Onur_Bulut
O6TGcuqh,https://en.wikipedia.org/wiki/Maksim_Zhavnerchik
O6bdhMA2,https://en.wikipedia.org/wiki/Samu_Castillejo
O6cbl4Bj,https://en.wikipedia.org/wiki/Florian_Jungwirth
O8UqhRnb,https://en.wikipedia.org/wiki/Pablo_Armero
O8v0dCIg,"https://en.wikipedia.org/wiki/Jes%C3%BAs_Fern%C3%A1ndez_(footballer,_born_2000)"
OA6EOZQ0,https://en.wikipedia.org/wiki/Luca_Antei
OADdklZN,https://en.wikipedia.org/wiki/Giovanni_Pasquale
OAPggVhT,https://en.wikipedia.org/wiki/Darko_Bra%C5%A1anac
OAfeVdVH,https://en.wikipedia.org/wiki/Frank_Acheampong
OCA7UnaC,https://en.wikipedia.org/wiki/Yuri_Berchiche
OCBWUDJi,https://en.wikipedia.org/wiki/Cristian_Tello
OCNTs1U1,https://en.wikipedia.org/wiki/Andy_Kawaya
OCS6J5Yo,"https://en.wikipedia.org/wiki/Gonzalo_Rodr%C3%ADguez_(footballer,_born_1984)"
OCpa0Gdh,https://en.wikipedia.org/wiki/Michael_Esser
OG45aBIn,https://en.wikipedia.org/wiki/Joe_O%27Brien_(American_football)
OI7ymXEh,https://en.wikipedia.org/wiki/Ruben
OIhsN1nG,https://en.wikipedia.org/wiki/Pervis_Estupinan
OIjNuHuP,https://en.wikipedia.org/wiki/Aderllan_Santos
OIp0Le1f,https://en.wikipedia.org/wiki/Victor_Lindel%C3%B6f
OK2FZZVO,https://en.wikipedia.org/wiki/Emilio_Izaguirre
OKGkmvNG,"https://en.wikipedia.org/wiki/Rafael_Marques_(footballer,_born_May_1983)"
OKNfnGoE,https://en.wikipedia.org/wiki/Hrvoje_Milicevic
OKPvQBOR,https://en.wikipedia.org/wiki/Davide_Calabria
OKSKaW4d,https://en.wikipedia.org/wiki/Dejan_Lazarevi%C4%87_(footballer)
OKbPLxLj,https://en.wikipedia.org/wiki/Christoph_Kramer
OKdmu5Gc,https://en.wikipedia.org/wiki/Saphir_Ta%C3%AFder
OKq1UmQM,"https://en.wikipedia.org/wiki/Evandro_(footballer,_born_1986)"
OMV1X4ah,https://en.wikipedia.org/wiki/Sonny_Kittel
OMhLhEJB,https://en.wikipedia.org/wiki/Dayot_Upamecano
OMyqC9DS,https://en.wikipedia.org/wiki/Ciprian_Tatarusanu
OOKVw2zH,https://en.wikipedia.org/wiki/Salomon_Rondon
OOMNXLc2,https://en.wikipedia.org/wiki/Izet_Hajrovi%C4%87
OQ6UIbu1,https://en.wikipedia.org/wiki/Mariano_D%C3%ADaz
OQDmyqLN,https://en.wikipedia.org/wiki/Paolo_Cannavaro
OQLkAPgS,https://en.wikipedia.org/wiki/Jonathan_Zongo
OQQmwLhA,https://en.wikipedia.org/wiki/Raman_Chibsah
OQrIObLr,"https://en.wikipedia.org/wiki/Leandrinho_(footballer,_born_1993)"
OS6Qq9f3,https://en.wikipedia.org/wiki/Alex_Teixeira
OSCjsNAs,https://en.wikipedia.org/wiki/Sabri_Sarioglu
OSHtxmBM,https://en.wikipedia.org/wiki/David_Gomez_(footballer)
OSxXAd0n,https://en.wikipedia.org/wiki/Halil_Alt%C4%B1ntop
OUq8hfI7,https://en.wikipedia.org/wiki/Steven_Nzonzi
OW25Qv2E,https://en.wikipedia.org/wiki/Angel_Rangel
OW3Q3NP7,https://en.wikipedia.org/wiki/Rodrigo_Ely
OWGK5qA0,https://en.wikipedia.org/wiki/Mart%C3%ADn_Montoya
OWQ4qnaG,https://en.wikipedia.org/wiki/Younousse_Sankhar%C3%A9
OWx1zqfJ,https://en.wikipedia.org/wiki/Valon_Behrami
OY3yOlyl,https://en.wikipedia.org/wiki/Sebastian_Larsson
OYOr8rkm,https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87
OYZcxhyo,https://en.wikipedia.org/wiki/Rub%C3%A9n_Pardo_(footballer)
OYp32022,https://en.wikipedia.org/wiki/Sergio_Rico
OYzftLLu,https://en.wikipedia.org/wiki/Yuya_Osako
Ob9OgwT4,https://en.wikipedia.org/wiki/Timm_Klose
ObHi3HbL,https://en.wikipedia.org/wiki/Miralem_Pjani%C4%87
Od42DBDG,https://en.wikipedia.org/wiki/Valeriy_Fedorchuk
Od5aFs4T,"https://en.wikipedia.org/wiki/James_Wilson_(footballer,_born_1995)"
OdObxpTE,https://en.wikipedia.org/wiki/Joe_Flanagan_(soccer)
OdZIpjH2,https://en.wikipedia.org/wiki/Hiroki_Sakai
Of1fdMAj,https://en.wikipedia.org/wiki/Carlos_Tevez
Of3LLUNG,https://en.wikipedia.org/wiki/Thomas_Kessler
OferZsIr,https://en.wikipedia.org/wiki/Mounir_Obbadi
Ofozpo3B,https://en.wikipedia.org/wiki/Gilles_Sunu
Oh6W3MUG,"https://en.wikipedia.org/wiki/Sandro_(footballer,_born_1989)"
OhATZouf,https://en.wikipedia.org/wiki/Geoff_Cameron
Oj600SOn,https://en.wikipedia.org/wiki/Marvin_Friedrich
Ol0jm0hn,https://en.wikipedia.org/wiki/Hristo_Zlatinski
OlY6fs4O,https://en.wikipedia.org/wiki/Dario_Kresic
On4TkPTN,https://en.wikipedia.org/wiki/Alessandro_Bastoni
On7NYLWr,https://en.wikipedia.org/wiki/Sergi_Darder
OnEZeNV7,https://en.wikipedia.org/wiki/Kane_Wilson
OnkPmMCT,https://en.wikipedia.org/wiki/Antonio_Luna_(footballer)
Opw5ZR22,https://en.wikipedia.org/wiki/Leonardo_Fontanesi
OrADwZse,https://en.wikipedia.org/wiki/Dominic_Solanke
OrM1uurD,"https://en.wikipedia.org/wiki/Rafael_(footballer,_born_March_1982)"
OrlLWHno,https://en.wikipedia.org/wiki/Armando_Izzo
OtLZCB8S,https://en.wikipedia.org/wiki/Andr%C3%A9_Zambo_Anguissa
OtUVLhLE,https://en.wikipedia.org/wiki/Victor_Wanyama
OtVfSPNs,https://en.wikipedia.org/wiki/Alejandro_Mart%C3%ADnez_S%C3%A1nchez
OtheNZfk,https://en.wikipedia.org/wiki/Anthony_Vanden_Borre
OtjgfiK3,https://en.wikipedia.org/wiki/Ervin_Zukanovi%C4%87
OtrQ5vXo,https://en.wikipedia.org/wiki/Daniel_Ayala
OtvdudsS,https://en.wikipedia.org/wiki/Graziano_Pell%C3%A8
OvOEui0D,https://en.wikipedia.org/wiki/Eddy_Israfilov
OvWqhAAD,https://en.wikipedia.org/wiki/Garry_Rodrigues
Ovczyzc4,https://en.wikipedia.org/wiki/Arouna_Kon%C3%A9
Ox4oI9jK,https://en.wikipedia.org/wiki/Jean-Christophe_Bahebeck
OxCa1jdT,https://en.wikipedia.org/wiki/Antoine_Griezmann
OxGiQnSF,https://en.wikipedia.org/wiki/Fabian_Frei
OxfKUWL6,https://en.wikipedia.org/wiki/Nicol%C3%B2_Cherubin
Ozgdtt4o,https://en.wikipedia.org/wiki/Hal_Robson-Kanu
Ozs3P6ll,https://en.wikipedia.org/wiki/Robert_Beri%C4%87
Q1sXfR4Q,https://en.wikipedia.org/wiki/Fabio_Espinho
Q36bTxX0,https://en.wikipedia.org/wiki/Matt_Macey
Q3BCZbub,"https://en.wikipedia.org/wiki/Eder_(footballer,_born_1987)"
Q3IeUeyb,https://en.wikipedia.org/wiki/Federico_Palacios_Mart%C3%ADnez
Q3asrkFf,"https://en.wikipedia.org/wiki/Gabi_(footballer,_born_1983)"
Q5Mj5mwa,https://en.wikipedia.org/wiki/Hector_Moreno
Q5eERh3a,https://en.wikipedia.org/wiki/Dele_Alli
Q7ID8PL0,https://en.wikipedia.org/wiki/Cheikh_N%27Doye
Q7VDuZr1,https://en.wikipedia.org/wiki/Wahbi_Khazri
Q7eAzVmq,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Dubarbier
Q9tJZQ4b,"https://en.wikipedia.org/wiki/Nikola_Mitrovi%C4%87_(footballer,_born_1997)"
QB1JjbkE,https://en.wikipedia.org/wiki/Stephane_Mbia
QB1RMomj,https://en.wikipedia.org/wiki/Rafael_Tol%C3%B3i
QBHCDKff,https://en.wikipedia.org/wiki/Granit_Xhaka
QD7noPXB,https://en.wikipedia.org/wiki/Aleix_Garc%C3%ADa
QDQPXCES,https://en.wikipedia.org/wiki/James_Tomkins_(footballer)
QDZnBMMt,https://en.wikipedia.org/wiki/Mauro_dos_Santos
QDtjHrsH,https://en.wikipedia.org/wiki/Jermain_Defoe
QFU3n6vd,https://en.wikipedia.org/wiki/Llu%C3%ADs_Sastre
QFnoX7t2,https://en.wikipedia.org/wiki/Roberto_Bianchi_(footballer)
QFt86bm1,https://en.wikipedia.org/wiki/Mikel_Merino
QH2of5sJ,https://en.wikipedia.org/wiki/Eden_Hazard
QHFpL8c2,https://en.wikipedia.org/wiki/Isaac_Success
QHP29Y9q,"https://en.wikipedia.org/wiki/Ximo_Navarro_(footballer,_born_1988)"
QHPgXTv2,https://en.wikipedia.org/wiki/Andrea_Beghetto
QHtOVJzh,https://en.wikipedia.org/wiki/Chris_Smalling
QJ45wC35,"https://en.wikipedia.org/wiki/Mamadou_Coulibaly_(footballer,_born_1999)"
QJQxYo18,https://en.wikipedia.org/wiki/Aldo_Kalulu
QJSR28xq,https://en.wikipedia.org/wiki/Leon_B%C3%A4tge
QJmn2yWs,https://en.wikipedia.org/wiki/Danny_Latza
QL4wO6Wg,https://en.wikipedia.org/wiki/Thomas_Delaney
QLC6CJJB,https://en.wikipedia.org/wiki/Lukas_Rupp
QLI33Ipl,"https://en.wikipedia.org/wiki/Jo%C3%A3o_M%C3%A1rio_(footballer,_born_2000)"
QLY3kAEt,https://en.wikipedia.org/wiki/James_Milner
QNNezg6A,https://en.wikipedia.org/wiki/Omer_Toprak
QP6r8H7O,https://en.wikipedia.org/wiki/Philippe_Coutinho
QPclX9Uq,https://en.wikipedia.org/wiki/Moise_Kean
QPegJQ59,https://en.wikipedia.org/wiki/Christian_Mathenia
QPj1zOEc,https://en.wikipedia.org/wiki/Javi_Fuego
QRDCEESH,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Bellugou
QRDZkPSt,https://en.wikipedia.org/wiki/Jeffrey_Schlupp
QRFlBjwA,https://en.wikipedia.org/wiki/Dimitrios_Konstantopoulos
QRGkc05e,https://en.wikipedia.org/wiki/Edimilson_Fernandes
QRN71hyK,https://en.wikipedia.org/wiki/Alexander_Milosevic
QRxD5fN5,https://en.wikipedia.org/wiki/Roberto_Insigne
QT3lIj4N,https://en.wikipedia.org/wiki/Manuel_Lanzini
QTUBu34F,https://en.wikipedia.org/wiki/Philipp_Degen
QTnA5sPn,https://en.wikipedia.org/wiki/Franck_Tabanou
QTpqTNyS,https://en.wikipedia.org/wiki/Elias_Kachunga
QVKaRfO9,https://en.wikipedia.org/wiki/Jack_Grealish
QVWSxvsO,https://en.wikipedia.org/wiki/Inigo_Lopez
QVY6ZjML,https://en.wikipedia.org/wiki/Domingos_Quina
QVf2BrOO,"https://en.wikipedia.org/wiki/Roberto_Torres_(footballer,_born_1989)"
QVsjZqGr,https://en.wikipedia.org/wiki/Ivo_Pinto
QXBBUtBt,https://en.wikipedia.org/wiki/Guillermo
QXXJtcQI,https://en.wikipedia.org/wiki/Sebá
QXqb83Ba,https://en.wikipedia.org/wiki/Vladimir_Rodi%C4%87
QZWxDvjE,https://en.wikipedia.org/wiki/Aniello_Salzano
Qa2fmScQ,https://en.wikipedia.org/wiki/Fran_Rico
Qa8WwjMr,https://en.wikipedia.org/wiki/Sinan_Gumus
QaQFX2br,https://en.wikipedia.org/wiki/Samir
QalIHbEl,https://en.wikipedia.org/wiki/Ante_Covic_(Croatian_footballer)
Qe3xUmHo,https://en.wikipedia.org/wiki/Branislav_Ivanovi%C4%87
Qe5HfcWe,https://en.wikipedia.org/wiki/Benjamin_Lecomte
Qe9vaSDP,https://en.wikipedia.org/wiki/Pedro_Mosquera_Parada
QeDP63jB,https://en.wikipedia.org/wiki/Sime_Vrsaljko
QeLg6KGD,https://en.wikipedia.org/wiki/Kyle_Walker
QeVsocvb,https://en.wikipedia.org/wiki/Johann_Gudmundsson
QgGt7V0d,https://en.wikipedia.org/wiki/Alexis_S%C3%A1nchez
QgWGBntT,https://en.wikipedia.org/wiki/Aleksandr_Kerzhakov
QgWxjcqD,https://en.wikipedia.org/wiki/Denys_Boyko
Qgx2trzH,https://en.wikipedia.org/wiki/Edinson_Cavani
Qi0JBrdb,https://en.wikipedia.org/wiki/Pikalin
QiAYEx80,https://en.wikipedia.org/wiki/Jordan_Lyden
QiKjTfpa,https://en.wikipedia.org/wiki/Filippo_Delli_Carri
QiOaFdNi,https://en.wikipedia.org/wiki/Maurice_Multhaup
QioD60Ko,https://en.wikipedia.org/wiki/Simone_Padoin
QkDR8QZh,https://en.wikipedia.org/wiki/Dor_Micha
QkFFVI0J,https://en.wikipedia.org/wiki/Filip_Helander
QkiaT3F6,https://en.wikipedia.org/wiki/Tachi
Qkptlkyf,https://en.wikipedia.org/wiki/Nicolas_Nkoulou
Qm0l3aod,https://en.wikipedia.org/wiki/Kieran_Tierney
QmMh3Oh0,https://en.wikipedia.org/wiki/Immanuel_H%C3%B6hn
QmfcVmvg,https://en.wikipedia.org/wiki/Adama_Diomande
QmgkhFOH,https://en.wikipedia.org/wiki/Joo-Ho_Park
QoV6Ei8J,https://en.wikipedia.org/wiki/Kalifa_Coulibaly
Qq3XRRXE,"https://en.wikipedia.org/wiki/Jonas_Olsson_(footballer,_born_1983)"
Qq5xfUS4,https://en.wikipedia.org/wiki/Ruben_Perez
QqVZuTYl,https://en.wikipedia.org/wiki/Klaas-Jan_Huntelaar
Qqg9z0Us,https://en.wikipedia.org/wiki/John_Guidetti
Qqo54dB7,https://en.wikipedia.org/wiki/Matz_Sels
QqugudYS,https://en.wikipedia.org/wiki/Kevin_Trapp_(American_soccer)
QshInVmf,https://en.wikipedia.org/wiki/Aly_Cissokho
QssIzJ9S,https://en.wikipedia.org/wiki/Hector_Herrera
Qsy3Kmgj,"https://en.wikipedia.org/wiki/Adama_Traor%C3%A9_(footballer,_born_1996)"
QuD3aXYO,https://en.wikipedia.org/wiki/Christoph_Janker
QuIW2XUQ,https://en.wikipedia.org/wiki/Baily_Cargill
QuSgm0F2,"https://en.wikipedia.org/wiki/Vitolo_(footballer,_born_1989)"
Qw0gHVLM,https://en.wikipedia.org/wiki/Roberto_Pereyra
QwW3Ol69,https://en.wikipedia.org/wiki/Mikami_Kan
QwYyk9H4,https://en.wikipedia.org/wiki/Glyn_Oliver_Myhill
QwxAZ5yD,https://en.wikipedia.org/wiki/Sascha_Burchert
Qy7tlEiq,https://en.wikipedia.org/wiki/Hamit_Alt%C4%B1ntop
QyBjpwIL,https://en.wikipedia.org/wiki/Alban_Meha
QyCfUQt0,https://en.wikipedia.org/wiki/Roland_Sallai
QyuHEgKK,https://en.wikipedia.org/wiki/Gabriele_Aldegani
S06fMqor,https://en.wikipedia.org/wiki/Leonardo_Maloku
S0I7Fp7h,https://en.wikipedia.org/wiki/Jorge_Mer%C3%A9
S0QG044b,https://en.wikipedia.org/wiki/Danny_Ings
S0VmcHI9,https://en.wikipedia.org/wiki/Bastian_Oczipka
S0ed3YoR,https://en.wikipedia.org/wiki/Taison
S0ey2PR0,https://en.wikipedia.org/wiki/Jeff_Hendrick
S0iA7ihg,https://en.wikipedia.org/wiki/Mehdi_Carcela-Gonzalez
S22Rir9C,https://en.wikipedia.org/wiki/Francesco_Tavano
S2lo9lZ8,https://en.wikipedia.org/wiki/Christian_Wetklo
S4XuPX6s,https://en.wikipedia.org/wiki/Nemanja_Milunovi%C4%87
S6S7QlPd,"https://en.wikipedia.org/wiki/Federico_Viviani_(footballer,_born_1992)"
S6y2OI9R,"https://en.wikipedia.org/wiki/Quini_(footballer,_born_1989)"
S8endwQ4,https://en.wikipedia.org/wiki/Andrea_Ranocchia
SA3ovfF4,https://en.wikipedia.org/wiki/Federico_Mattiello
SABFMwXn,https://en.wikipedia.org/wiki/Jose_Rodriguez
SAVw0168,https://en.wikipedia.org/wiki/Francesco_Zampano
SAjbGhS3,https://en.wikipedia.org/wiki/Nampalys_Mendy
SCOMojXE,https://en.wikipedia.org/wiki/Erik_Durm
SCgHBkSk,https://en.wikipedia.org/wiki/Leandro_Cast%C3%A1n
SCumkkbo,https://en.wikipedia.org/wiki/Antonio_Barrag%C3%A1n
SE6BJMLi,https://en.wikipedia.org/wiki/Ryan_Allsop
SEKEaDF5,https://en.wikipedia.org/wiki/Iker_Casillas
SEMX29R4,https://en.wikipedia.org/wiki/Konstantinos_Stafylidis
SEMyNX6C,https://en.wikipedia.org/wiki/Alvaro_Cejudo
SEVWrbYd,https://en.wikipedia.org/wiki/Nicol%C3%B2_Fazzi
SEgXNDsQ,https://en.wikipedia.org/wiki/Charles
SErvzq6h,https://en.wikipedia.org/wiki/Steven_Gerrard
SG71CJdB,https://en.wikipedia.org/wiki/Josuha_Guilavogui
SGS8U0Ua,https://en.wikipedia.org/wiki/Viktor_Kovalenko_(footballer)
SI6vFL9n,https://en.wikipedia.org/wiki/Mariano_And%C3%BAjar
SIK6YDJF,https://en.wikipedia.org/wiki/Artur_Boruc
SIMjXslg,https://en.wikipedia.org/wiki/Mike_Williamson_(footballer)
SIMkMwB8,https://en.wikipedia.org/wiki/Timo_Horn
SISkkDSQ,https://en.wikipedia.org/wiki/Angel_Di_Maria
SKOzCioB,https://en.wikipedia.org/wiki/Erwin_Koffi
SKTJdUtH,https://en.wikipedia.org/wiki/Jordan_Pickford
SKosf7jl,https://en.wikipedia.org/wiki/Kurt_Zouma
SKt9dxk8,https://en.wikipedia.org/wiki/Joe_Gomez_(footballer)
SMCD3QQt,https://en.wikipedia.org/wiki/Ivan_Cavaleiro
SMbMSc26,https://en.wikipedia.org/wiki/Florian_Thauvin
SMffmeAM,https://en.wikipedia.org/wiki/Bebe
SMnR5s5S,"https://en.wikipedia.org/wiki/Miguel_Torres_(footballer,_born_1986)"
SOFsTI8E,https://en.wikipedia.org/wiki/Alberto_Paloschi
SOJvarJi,https://en.wikipedia.org/wiki/Oier_Olaz%C3%A1bal
SOYXpU3C,https://en.wikipedia.org/wiki/Emanuele_Terranova
SOvDwtB0,"https://en.wikipedia.org/wiki/H%C3%A9ctor_Hern%C3%A1ndez_(footballer,_born_1935)"
SQ6ecJDa,https://en.wikipedia.org/wiki/Dejan_Leki%C4%87
SQPKfPk1,https://en.wikipedia.org/wiki/Juan_Quintero
