id,game,start,end,text,付加的情報か,大分類,小分類,備考
1745,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,10:56,11:05,The first warning shot fired by Paris Saint-Germain.,,,,
1746,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,11:02,11:09,Beautiful pass by Verratti.,,,,
1747,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,11:05,11:19,Pastore's movements causing all sorts of problems in the heart of the Marseille defence.,,,,
1748,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,11:10,11:25,And Mondonda looking back with some relief as that ball flashed wide.,,,,
1749,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,11:19,12:05,Mendy.,,,,
1750,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,11:50,12:12,Mendy going past Marquinhos who did recover well there.,,,,
1751,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:05,12:20,Verratti for Marquinhos.,,,,
1752,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:13,12:27,Hoisted forward by Maxwell.,,,,
1753,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:20,12:40,The whole of that far side littered by paper that has been thrown on as Marcelo Bielsa looks on sitting on his ice pack.,,,,
1754,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:27,12:47,Or ice box rather.,,,,
1755,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:40,12:51,Zlatan Ibramovic.,,,,
1756,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:47,12:53,Mendy's header.,,,,
1757,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:51,13:04,Tovan.,,,,
1758,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,12:53,13:10,Paris Saint-Germain just moving into the ascendancy although they've lost possession there.,,,,
1759,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:09,13:12,Zinjak to Marseille.,,,,
1760,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:10,13:19,Tovan fighting for it.,,,,
1761,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:12,13:21,Losing out in the end though.,,,,
1762,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:19,13:26,This is Ibramovic finding Matsuidi.,,,,
1763,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:21,13:33,"No, too many Marseille players in that central area.",,,,
1764,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:26,13:37,Andre Ayou has an outlet in the form of Benjamin Mendy.,,,,
1765,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:33,13:45,Mendy's cross is blocked off.,,,,
1766,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:37,13:46,What a foul.,,,,
1767,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:45,13:53,Clear foul by Matsuidi on Payet.,,,,
1768,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:46,13:55,Two players who know each other well.,,,,
1769,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:53,13:57,They were playing together with the French national team this week.,,,,
1770,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:55,14:02,They had four seasons together at Saint-Étienne as well.,,,,
1771,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,13:57,14:05,"Payet and Matsuidi, two good friends.",,,,
1772,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:02,14:08,Enemies for one night.,,,,
1773,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:06,14:16,That's what Blaise Matsuidi said this week.,,,,
1774,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:08,14:22,Good chance for Payet to either test Sirigu himself or try to pick out a teammate in the middle.,,,,
1775,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:16,14:45,"Well, he is confident at the moment, Dimitri Payet.",,,,
1776,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:36,14:51,And Sirigu is preparing himself for a direct shot.,,,,
1777,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:45,14:57,Five in the Paris wall.,,,,
1778,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:51,15:05,Plus two Marseille players making nuisances of themselves.,,,,
1779,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,14:58,15:08,Payet clips it into the wall.,,,,
1780,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:05,15:08,Payet again over.,,,,
1781,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:05,15:17,Disappointing from the informed playmaker.,,,,
1782,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:08,15:22,He's a player that was deemed surplus to requirements initially by Marcelo Bielsa.,,,,
1783,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:17,15:30,He then really caught Bielsa's eye in the pre-season campaign.,,,,
1784,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:23,15:32,That's well played by Payet.,,,,
1785,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:30,15:35,Gignac turning but no way past Thiago Silva.,,,,
1786,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:32,15:38,First corner for Marseille.,,,,
1787,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:35,16:04,Dimitri Payet to take.,,,,
1788,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,15:52,16:07,An out swinger.,,,,
1789,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:04,16:09,That was a decent shooting chance that.,,,,
1790,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:07,16:20,"Lamina, who has chipped in with two goals this season, got it all wrong.",,,,
1791,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:09,16:27,PSG a bit slow to close the midfielder down.,,,,
1792,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:21,16:32,"David Luiz taking a risk against Gignac, who eventually fouls it.",,,,
1793,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:27,16:45,"Right in front of Laurent Blanc, who's not particularly impressed.",,,,
1794,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:32,16:51,"Two feisty characters, Gignac and David Luiz.",,,,
1795,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:45,17:00,Two important men to their respective teams.,,,,
1796,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,16:51,17:03,David Luiz looking for Ibrahimovic.,,,,
1797,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:00,17:09,Cavani linking up with Pastorek.,,,,
1798,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:03,17:13,Maxwell now.,,,,
1799,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:09,17:16,A bit of space for the Brazilian left back.,,,,
1800,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:13,17:18,He threads a good ball through as well for Marquinhos.,,,,
1801,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:16,17:23,Nobody in the middle for PSG as Marquinhos manages to win a corner.,,,,
1802,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:18,17:38,Probably the best he could have hoped for there.,,,,
1803,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:23,17:48,"So after Marseille's first corner, PSG respond.",,,,
1804,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:42,17:51,Thiago Silva and David Luiz are dangerous from these situations.,,,,
1805,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:48,17:54,Just ask Chelsea.,,,,
1806,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:51,17:57,Thiago Mota to take.,,,,
1807,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:54,17:59,Goal in nicely.,,,,
1808,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:57,18:01,Well boxed away by Mondanda.,,,,
1809,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,17:59,18:03,This is Metuidi though.,,,,
1810,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:01,18:15,Metuidi's cross finds Ibrahimovic and it was David Luiz Close to forcing that home.,,,,
1811,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:09,18:26,PSG looking menacing once more.,,,,
1812,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:15,18:26,Maxwell.,,,,
1813,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:15,18:27,Mota.,,,,
1814,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:26,18:30,Ibrahimovic.,,,,
1815,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:27,18:33,Mota will pick up the loose ball.,,,,
1816,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:30,18:34,Pastorek.,,,,
1817,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:33,18:36,"Pastorek, beautiful pass.",,,,
1818,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:34,18:37,Cavani now.,,,,
1819,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:36,18:39,On his left foot.,,,,
1820,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:37,18:43,And that is a very poor effort from Edison Cavani.,,,,
1821,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:39,18:48,Just hesitated I think was contemplating a volley.,,,,
1822,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:43,19:03,Let the ball drop and it just forced him a little bit wide.,,,,
1823,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,18:48,19:06,More than 500 minutes without a league on goal for Edison Cavani.,,,,
1824,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:03,19:16,He was on target with Uruguay from the penalty spot during the international break.,,,,
1825,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:10,19:19,Just eight league goals though this season for Cavani.,,,,
1826,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:16,19:23,Disappointing in domestic competition.,,,,
1827,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:19,19:33,More successful in the Champions League.,,,,
1828,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:24,19:35,What a pass though from Pastorek.,,,,
1829,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:33,19:37,The reverse pass.,,,,
1830,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:35,19:38,Picking out the run of Cavani.,,,,
1831,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:37,19:49,Majestic stuff.,,,,
1832,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:38,19:51,David Luiz overhitting that one.,,,,
1833,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:49,19:52,It is gone.,,,,
1834,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:51,19:54,PSG shading this contest so far.,,,,
1835,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:52,19:55,No goals.,,,,
1836,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:54,20:18,A couple of good chances.,,,,
1837,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,19:55,20:20,Cavani finds Morel.,,,,
1838,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:18,20:24,PSG pressing Marseille quite high up the pitch here.,,,,
1839,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:20,20:31,Forcing them to concede possession.,,,,
1840,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:24,20:41,Verratti finds Marquinhos.,,,,
1841,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:31,20:53,Possibilities now though for Marseille who is quickly by Matuidi.,,,,
1842,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:45,20:55,A huge test for Marseille tonight.,,,,
1843,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:53,20:59,They have got a terrible record in recent years in this fixture.,,,,
1844,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:55,21:03,Seven defeats and one draw in their last eight Classics.,,,,
1845,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,20:59,21:07,Ibrahimovic sets up another attack.,,,,
1846,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:03,21:11,Marquinhos finds Pastorek.,,,,
1847,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:07,21:15,Ibrahimovic towards Marquinhos.,,,,
1848,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:12,21:22,Vital foot in there from Mendy.,,,,
1849,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:15,21:30,Verratti.,,,,
1850,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:22,21:33,David Luiz to Verratti.,,,,
1851,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:30,21:38,PSG with a real stranglehold on the contest.,,,,
1852,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:33,21:49,It is a real stranglehold in terms of the possession now.,,,,
1853,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:39,21:51,Ibrahimovic.,,,,
1854,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:49,22:00,Thiago Silva.,,,,
1855,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,21:51,22:02,Ibrahimovic again.,,,,
1856,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:00,22:06,A late tackle coming in from Rod Fanny.,,,,
1857,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:02,22:15,Fanny looking to anticipate.,,,,
1858,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:07,22:17,"Came out, came sliding in, didn't win the ball.",,,,
1859,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:15,22:27,I don't think he can have complaints about that yellow card.,,,,
1860,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:19,22:51,It is a real stranglehold.,,,,
1861,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:28,22:54,Is this within David Luiz or Ibrahimovic's range?,,,,
1862,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:51,22:55,Fanny with the clearance.,,,,
1863,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:54,22:58,David Luiz again.,,,,
1864,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:55,22:59,Going down.,,,,
1865,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:58,23:06,No foul.,,,,
1866,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,22:59,23:09,JJ just gifting possession back.,,,,
1867,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,23:06,23:32,The home fans will start to get a bit frustrated about Marseille's inability to keep the ball.,,,,
1868,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,23:14,23:39,The trademark of Bielsa's Marseille this season has been a very aggressive team and a very attacking team.,,,,
1869,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,23:35,23:45,Marseille showing respect to PSG.,,,,
1870,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,23:40,23:55,They are not coming out all guns blazing.,,,,
1871,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,23:45,23:58,Long ball from Thiago Silva.,,,,
1872,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,23:55,24:01,Spotting the run of Matuidi.,,,,
1873,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,23:58,24:11,With the foul on JJ.,,,,
1874,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,24:02,24:16,Prista JJ.,,,,
1875,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,24:11,24:20,Effectively man marking Matuidi there.,,,,
1876,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,24:16,24:24,Followed Matuidi across from his usual position of right back.,,,,
1877,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,24:20,24:29,Another innovation that Bielsa has brought in.,,,,
1878,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,24:25,24:33,A lot of individual marking going on.,,,,
1879,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,24:29,25:07,He is running to Berati.,,,,
1880,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:04,25:18,Now Tovan runs into Matuidi.,,,,
1881,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:07,25:21,El Matador.,,,,
1882,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:18,25:24,On target against OM earlier this season.,,,,
1883,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:21,25:27,"As I say, just eight league goals.",,,,
1884,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:24,25:33,Intercepted by Mendy.,,,,
1885,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:28,25:36,Mendy has given it straight to Thiago Silva.,,,,
1886,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:33,25:41,Morel.,,,,
1887,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:36,25:46,Ayew back with Morel.,,,,
1888,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:41,25:51,Brilliant control by Payet.,,,,
1889,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:47,25:54,Such a graceful footballer.,,,,
1890,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:51,25:57,Dimitri Payet.,,,,
1891,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:54,26:00,He's got a great shot.,,,,
1892,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,25:57,26:13,Such a graceful footballer.,,,,
1893,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:10,26:16,Dimitri Payet.,,,,
1894,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:13,26:19,Ayew tries a clever flick that wasn't quite anticipated.,,,,
1895,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:16,26:22,By Zsigniak.,,,,
1896,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:19,26:36,Berati.,,,,
1897,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:33,26:43,David Luiz finds Maxwell.,,,,
1898,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:40,26:46,Back with David Luiz who took a risk.,,,,
1899,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:43,26:50,He's got a great shot.,,,,
1900,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,26:47,27:26,They'll take it.,,,,
1901,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:23,27:35,Top club.,,,,
1902,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:32,27:40,Are you?,,,,
1903,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:38,27:44,Alexis Romain.,,,,
1904,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:43,27:45,Thauvin.,,,,
1905,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:44,27:47,First chance really to run that Maxwell.,,,,
1906,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:45,27:50,Thauvin comes inside instead and a harmless shot.,,,,
1907,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:47,27:53,I think it was probably intended as a cross.,,,,
1908,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,27:50,28:04,Verratti turning into trouble.,,,,
1909,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,28:02,28:11,But it's intense at the moment.,,,,
1910,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,28:09,28:15,But the final ball lacking as we saw there with Florian Thauvin.,,,,
1911,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,28:11,28:19,Marseille yet to create a genuine chance.,,,,
1912,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,28:16,28:31,"Amarelle colliding with his own teammate, Lemina.",,,,
1913,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,28:26,28:40,Thauvin.,,,,
1914,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,28:39,29:05,It's over.,,,,
1915,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:04,29:12,JJ crossing over Andre Ayou's head.,,,,
1916,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:08,29:14,It may well be kept in by Mendy.,,,,
1917,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:12,29:15,He's done well.,,,,
1918,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:14,29:20,"Thiago Silva clearing, throwing to Marseille.",,,,
1919,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:16,29:25,Gignac.,,,,
1920,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:24,29:29,Cleverly switching the play to Payet.,,,,
1921,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:27,29:31,"Payet's cross, far post.",,,,
1922,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:30,29:33,Gignac arrives and Gignac scores!,,,,
1923,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:31,29:39,"First blood, Olympique de Marseille.",,,,
1924,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:33,29:46,"And it's their top scorer, André-Pierre Gignac with his 17th of the season.",,,,
1925,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:42,29:54,"The creator supreme, Dimitri Payet.",,,,
1926,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:52,29:59,"Putting it on a plate for the predator, André-Pierre Gignac.",,,,
1927,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:54,30:02,And just look at these scenes in the Velodrome.,,,,
1928,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,29:59,30:13,It was Gignac who started the move by switching the play to Payet.,,,,
1929,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:04,30:15,He then sprinted into the middle.,,,,
1930,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:13,30:19,It was too strong for Marquinhos at the far post.,,,,
1931,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:16,30:25,"And Marcelo Bielsa vindicated in his team selection, picking Gignac ahead of Batshuayi.",,,,
1932,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:23,30:30,"Marcelo Bielsa vindicated in his team selection, picking Gignac ahead of Batshuayi.",,,,
1933,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:28,30:39,Marseille score from their first real opportunity.,,,,
1934,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:35,30:58,A terrific season as a Marseille player.,,,,
1935,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:55,31:02,17 league goals beats his tally of 16 from last season.,,,,
1936,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,30:58,31:05,Ibrahimovic into Cavani.,,,,
1937,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:03,31:10,Cavani wanted a corner but it's a goal kick.,,,,
1938,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:08,31:17,Payet's passing this season has been absolutely tremendous.,,,,
1939,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:14,31:21,He's set up more goals than any other player in Ligue 1.,,,,
1940,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:17,31:29,Such an inviting cross for Gignac.,,,,
1941,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:26,31:51,That really does set things up.,,,,
1942,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:29,31:57,It will be a real test of PSG's character and quality now.,,,,
1943,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:51,32:02,They were 1-0 down and 1-1 down in this fixture last season.,,,,
1944,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,31:58,32:03,Still took the three points.,,,,
1945,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,32:02,32:12,PSG fans and players will certainly not be despairing as David Luiz comes forward.,,,,
1946,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,32:10,32:15,Rides the challenge of Gignac but then pulls up.,,,,
1947,2015-04-05 - 22-00 Marseille 2 - 3 Paris SG,32:12,32:18,This is not good.,,,,
